area_km2,gross_m,ntg,phi,sw,bo,ooip_mmbbl
2.4620763248553614,46.18505884665534,0.3919606801612877,0.06392119335895116,0.19100402122393673,1.250052568411972,11.597009236699453
2.673805392053389,41.5548871035973,0.34378665252300844,0.052603379816820894,0.23820691304022806,1.2432430786804682,7.744137678210573
2.6519518751169904,45.886335705548504,0.4268241358264725,0.07228617168695782,0.27451639631953023,1.256783753621661,13.631943633299752
2.9356244433726277,44.84783344574824,0.3850413613660584,0.06467818434938957,0.22274541020579391,1.2209510766001441,13.128337307787382
2.7299159767987295,44.21265964913646,0.4411763951953494,0.054877832233603915,0.2725005612714179,1.2217168663618447,10.944722545376223
2.6734508785860625,43.212889142157636,0.4354534501579225,0.052416256265032685,0.28870874215564113,1.2183432372095353,9.68297003733758
2.6655958383613703,44.777217864816144,0.3839556684001632,0.05006161765448796,0.29410206068843026,1.2864724578894404,7.918014965221236
2.5642843568874603,41.986113584943304,0.36090847482800326,0.0616268833627003,0.26550795492900936,1.2317901360382157,8.98104858065438
2.435689701015708,40.759091804803994,0.4217447240176515,0.0650442499867509,0.22099134004222837,1.2641951337034143,10.555303490709333
2.5441507251123405,44.00855518513205,0.4324424679421094,0.04643338716453052,0.23784608617996,1.2456560562292398,8.652083799133539
2.7644862624453266,42.43455575941347,0.3953237665249917,0.05970320904840014,0.26573929438702004,1.2739293950990898,10.037536809290533
2.5471921403832263,42.76543342286524,0.3996845874302452,0.058103493496461746,0.3099086101258706,1.255417954793887,8.746414005701268
2.6113328218482597,42.92609022319815,0.40584151309150673,0.06524441753806275,0.24951911031520102,1.2362751642537948,11.333013551300878
2.420082284273065,43.06898491422327,0.38770065853074176,0.055792555777385795,0.3209892074810312,1.2618196273702071,7.631053334557003
2.8559007540916417,43.99161956041192,0.33248334054781453,0.062304479568650976,0.29028750054356545,1.2270074330652867,9.468365432158093
2.529158030159319,45.32974465308624,0.4217382808635318,0.07074281763285607,0.2519402825003465,1.284139595036424,12.532744160596527
2.5717507451833406,45.572841996828544,0.36728871891972514,0.06160778782987645,0.2752134038569567,1.2210632150636307,9.90119748446162
2.898388438915593,43.81800353362607,0.44008882026354273,0.059978693105818,0.22298965500804865,1.2362998077356655,13.252171128449342
2.6714670005116687,42.0639710175687,0.3940094730996948,0.05379110333199496,0.24920060762850305,1.212768413939918,9.273864819830052
2.869541342949685,43.13261873111794,0.38090002689447283,0.05412644169929797,0.23222622601554146,1.2478109451462107,9.875538863429124
2.7354742210374092,46.164117759525425,0.40305657046252363,0.0686511635709649,0.27086934433426435,1.2324195680470993,13.002754826731502
2.7944585998637135,41.85873988747793,0.3936151668815292,0.047052223167538945,0.24062552051553546,1.243631080045214,8.320276516058618
2.4994058617326407,44.964081831439124,0.3394195096894753,0.06480509630303909,0.26415254598125704,1.2165435053983042,9.404726045752506
2.68604772646397,44.010583110862825,0.41084267840233524,0.0631471151165299,0.22762498190579872,1.2287053919687223,12.126009248190742
2.6705444691381177,44.80919549548309,0.4189298611956408,0.0609514153310698,0.31871168955661483,1.2512712463268907,10.464273269683146
2.890212446365688,44.94765139983583,0.3542808544063709,0.0698413741239612,0.2525392197694147,1.228779825713638,12.29841358364929
2.608006611194451,43.96989572230588,0.39023327818968556,0.05663843949856278,0.2274698950847384,1.2465056306310947,9.880033102668762
2.7139147148465486,45.056774687609405,0.3166648909003646,0.0538586088689767,0.28500453520178054,1.2348968928066784,7.5948894859239
2.4799948584179905,44.991290079197015,0.35110513448019537,0.0557602596629376,0.24241462275877457,1.2473507522425047,8.344911044934378
2.6186858182495163,45.154301847345366,0.4197265251773527,0.06776074683324562,0.27048756722067885,1.2630324709642302,12.217513752121539
2.5929080881898945,45.404561930777334,0.40501392505882056,0.05440026549633087,0.26198673297457437,1.2524606676795949,9.613802287194705
2.5273639302927196,42.038241118729076,0.3939641419828504,0.06902356565889221,0.2338020009889223,1.2152975406722548,11.456773478091762
2.8454552091321865,43.67419247939679,0.4296492757229414,0.05841201731116469,0.21140287326970542,1.2437642369351432,12.437914834365609
2.6153463651218276,46.549271308172,0.37890250436471906,0.06286769708670137,0.24852086392333034,1.2598403560472684,10.880179637945167
3.026609056982839,42.827068609129554,0.4182149400673222,0.060172024250299924,0.2731000019985946,1.2696493390721366,11.746196046409409
2.7097958932574593,43.039381395826204,0.35020608365565387,0.06012122005855616,0.21526697656622298,1.2369960645347398,9.79817541328727
2.717402293314742,45.21590329767198,0.3982827305787948,0.06644008328536946,0.2577280016813399,1.2754626698792855,11.901443655398216
2.7345571336183943,44.81349374242023,0.3963043527759375,0.07003175185642219,0.22708166874891542,1.2243795785946783,13.504381393113949
2.7556034852811684,44.95102946083928,0.34855118643290767,0.06343992472862398,0.24955288076163973,1.2356284922940077,10.462977693435452
2.52761311088671,45.219557477568614,0.39329533104182157,0.06798925084185792,0.23030305850956345,1.2743384074956148,11.61096908907592
2.6407345692980058,46.757102895947426,0.38575815585765827,0.06602858916151884,0.20433895862813498,1.2639872026128913,12.452094935068617
2.561356150964531,42.10050008766344,0.4225370394158232,0.058637282634204944,0.2660826789522496,1.209509838703062,10.196969135132335
2.6248084224685098,43.860157319727534,0.3536069055365213,0.05766912612981166,0.2748095244035307,1.2020482588016792,8.908398144554782
2.5021960965234413,43.38719407141371,0.35816167486406414,0.05273209029198092,0.2527047629655798,1.2545941643832157,7.681808629415396
3.0050940913200557,43.34883175438735,0.38441533527272387,0.05869748535747172,0.28178953696346465,1.267325818662212,10.477475275558053
2.5524065336271504,45.21231765944992,0.3568735977267523,0.050004851005737136,0.2907013372933613,1.2521185366079062,7.337606154961287
2.7529746912482347,46.567437318566576,0.3927886848973503,0.0665968453235426,0.2775766500670447,1.2833857229741232,11.87324094022514
2.584175776433176,44.482305659804155,0.435516697652777,0.06119662649619167,0.3111726433934946,1.2622419414876638,10.515911931251114
2.8926703088722387,40.81347099227915,0.42465933295127023,0.05069683258355028,0.28854591454433953,1.2493938815443986,9.10351260988329
2.7476734344880844,43.411074236328,0.40509674517809974,0.05435080255812227,0.2566050893992015,1.2093696537907799,10.153795356475245
2.5192246120031303,45.96415326322753,0.43782065234211764,0.06748686582100404,0.23215476449677164,1.204442793859699,13.719134082307816
2.8678462795969817,43.82519414511538,0.4231554749373673,0.05785277292059922,0.27239106182831313,1.2243244187468934,11.501193289861627
2.969689419660157,42.498722574878094,0.4060400954412147,0.06612780000789091,0.19007314858133284,1.2582085042125803,13.720521267633941
2.9214236919358414,41.86741099373742,0.34781797373461276,0.05923602700984257,0.3005774314762683,1.2482315395862396,8.881587778433778
2.6997771285156498,42.34103246226456,0.37182902232343007,0.06093025861612531,0.28090745849561627,1.1954372628041805,9.798535844942284
2.5253382423930546,41.56883697009997,0.3751406507771251,0.06055493786341265,0.2859811176602732,1.2519547053303512,8.554403400146917
2.5441737058432636,45.050096836104274,0.3622732303034198,0.050053873624671494,0.23032738000545794,1.249266032078063,8.053878203776941
2.9479898055903453,44.37942399141084,0.3965980312837851,0.05185033333505261,0.2570491559728061,1.2685948896568742,9.910245081235542
2.6913682122598055,44.21853675853094,0.34936730079518974,0.06570046366103312,0.22367316716447772,1.2726093142579904,10.481301196463242
2.539641218243334,44.826694783886786,0.3718683686053901,0.06738387520041592,0.24548533168406017,1.2777431928642942,10.595365551392897
2.9018646048396346,43.59856506499051,0.3779217812138159,0.05751382223690472,0.2251449378530019,1.2653049343998213,10.592202972136178
2.736465161717095,44.87597991369854,0.4121042324980709,0.057904811296934665,0.24517256708255397,1.2591017533054558,11.049686779786594
2.6997649827109247,44.96672150451004,0.4311439894247102,0.05709101948225667,0.20046169036557707,1.225447045484175,12.262797994268517
2.6140637668121793,44.406078650727366,0.34772342935344963,0.061228108279151504,0.28872897175426937,1.2880516968906481,8.583862428763684
2.628325359406534,42.282617796481745,0.3737489004233896,0.05361894630656355,0.23183902996229794,1.220763547476421,8.81449433051519
2.5613286949239553,46.12340349794288,0.4287374128559215,0.05862899525311828,0.2394137655841409,1.2383458758530224,11.471878057485721
2.464110739838609,43.72332604160258,0.33998063287344893,0.05378002647328513,0.22819711821261995,1.2454707774802347,7.678192268346312
2.8946118877315064,44.60697433816821,0.41969831370686733,0.06192145646442822,0.2547804511373489,1.2476620343260842,12.6065514475547
2.652620583444783,42.74091775129739,0.39594957214825843,0.06230811904848245,0.3073864469953594,1.263215396430555,9.646163069504778
2.6891281927966473,41.76978337312251,0.35397736142686703,0.060793201826202216,0.21712175132463132,1.2414716142401572,9.587363487405169
2.5925683194325586,41.23169508990213,0.38294555997575946,0.05806487388779824,0.2675837346144885,1.2580371551007272,8.70390143390588
2.800537556367673,41.29629408236355,0.391783447789506,0.06388761993055958,0.2589433101232294,1.251836463322049,10.778458042896785
2.452165717157824,46.28843972539931,0.4058829112380399,0.06944181553796386,0.25837323995593625,1.2172266603673412,12.260146358353815
2.6124025570008844,41.552382364322646,0.3665946363738756,0.06037861814189102,0.25517273451283606,1.2471561761067793,9.025630621599735
2.4572523518598497,41.99361424595392,0.4047214335579544,0.06185380771858927,0.2823881003143722,1.2289808223654035,9.487192460523534
2.5152056727689267,45.59755916233225,0.3733354518450239,0.06192518406116642,0.2549688887820095,1.2577987555457624,9.878304570938989
3.003886416845744,40.494326448708506,0.3550204103728722,0.058970845412368605,0.32173494965669724,1.1979757323657423,9.068956268862761
2.745226740025127,45.10344501535376,0.3728602434458292,0.057962725698156366,0.3107508653815187,1.2663618080183612,9.160913151343625
2.6355844646568847,44.83985216008106,0.41297742227327605,0.06075101903647895,0.2574580265913707,1.2387551607412108,11.178770625779988
2.6778947413640743,45.64376064440182,0.36167731894459426,0.05835497743359287,0.1902278296083757,1.251026243785484,10.502871579968883
2.8915287746673193,44.26418602633819,0.3849080233748207,0.060091361365682994,0.22588593637483545,1.219005976523353,11.824578185501545
2.6012168639355835,42.666999020823795,0.42582540606437524,0.05266141262961198,0.2382758422820846,1.2236562589792825,9.744701778540739
2.7099456366915464,46.58775661542915,0.4083220125747882,0.05432583763640582,0.23544053766639209,1.2833758169362606,10.493890883894476
2.7597002176222536,44.82920457317128,0.4021893395384524,0.05690639465837148,0.23525815505442998,1.2247684328665975,11.120209367152233
2.605667242041156,42.72474859975417,0.38141694025283085,0.06317254857845114,0.3085263059082186,1.2523603922030773,9.315597389500272
2.6757455896200404,42.77196093634901,0.3249030231448157,0.05653127742003918,0.2746624573060952,1.2205589725970496,7.857157285471567
2.8096091594416897,44.78447864784785,0.40398997470824455,0.05935586956830234,0.28418770907666613,1.2367590700130797,10.983968188243136
2.9269383271120906,43.92922910564803,0.356533919817835,0.06019023357390493,0.2627404065730385,1.266093483528636,10.106161213777893
2.5277291119216603,45.49656051652578,0.37612424743672823,0.0505457974451196,0.3137229087062019,1.2534310092736463,7.5294295530846895
2.9546982111499354,43.16821716608272,0.4012359853476331,0.06936593187139366,0.208255610255487,1.2573098301954109,14.0605902926295
2.423649894462062,42.342992396373994,0.4017048107294545,0.0709920870528655,0.27549081330245984,1.2906257445486398,10.333549095445536
2.8016008283247555,44.68166834125403,0.4071719789309298,0.06421739642116983,0.2790478406177369,1.214852723499184,12.21761839807273
2.841145577697246,41.32284524468413,0.3471056732215303,0.06676379276461106,0.28555435604387636,1.245026746096607,9.820067080785861
2.521534018145533,42.92644106779264,0.4130708461572748,0.056214224667238924,0.27587685247140203,1.237416828034863,9.251122332087023
2.631653871045107,43.41837410961036,0.40165432645298754,0.05226995806368337,0.29252247749914384,1.2742636631974769,8.377179077592546
2.8446478191282423,43.96158549010607,0.3840410421099981,0.0674122458566301,0.2931099158411599,1.2376735677476312,11.630585790730981
2.4392592471392147,43.80498217507949,0.33761439818946,0.06598200075039912,0.19823157285578716,1.2073533585069705,9.942142654493038
2.7295141275338195,45.4726797101214,0.3587981924372359,0.049944630853860965,0.21486659267353653,1.218907527697354,9.011252788634344
2.828550020215189,45.10401401839507,0.36230101278363824,0.05938912251104845,0.23939295491027388,1.261251747627154,10.412418201925469
2.672939232754913,42.148737102206944,0.4320123525457654,0.0634281232865479,0.29342568497360827,1.2925586210438509,10.61443306197081
2.7845728129596026,42.004680954511926,0.3339552493938225,0.0655042704944906,0.24619351746540985,1.2553307688728528,9.663921169580952
2.556550088560578,44.326698648621544,0.40287051980517297,0.06446983467658358,0.27305893050579233,1.2535921823125844,10.735498009633604
2.546425011467333,43.241042793233625,0.43522196891406545,0.052658684232578315,0.2788062097694549,1.2900605639811615,8.873342981174154
2.6087537780148047,46.3668496638297,0.38651608370954604,0.06147271021206297,0.3006399283702813,1.2569722751076313,10.057806434699119
2.539197165837713,42.89712416816585,0.4101027394233538,0.07284848168303595,0.22432025928791208,1.2654194112867974,12.546519347934387
2.6019494374211734,42.36256089627479,0.3687007056181678,0.060465636185320006,0.28031657132365834,1.2068701192322353,9.216842136263239
2.9740894616657125,43.10618492027726,0.397882480376503,0.05511783402054761,0.311900487388282,1.2260386557930734,9.924878267548346
2.701545399484728,44.50740060113275,0.3254202962891943,0.0674258400478224,0.27280344130405326,1.268537043599146,9.512653783118777
2.599580875514276,43.98815411772424,0.3453276270795621,0.052730340705123856,0.29987883619586536,1.28278806086247,7.14803707805008
2.5732218950703363,42.6389824571983,0.3488074574257023,0.055124651441141814,0.24684511680212895,1.2324517987397794,8.109004995014539
2.979703909485571,45.61890040275815,0.4029258978263902,0.04741696894679562,0.2660687649788851,1.2106140475328129,9.902938535828179
2.6425210551649165,45.829903765036704,0.3361436849705635,0.05359052219523519,0.24024794264553986,1.248869485419606,8.347812858011617
3.0303005337886226,45.00250491648996,0.37697157668007,0.06339978070035285,0.2791529200099624,1.2654236786075856,11.677865407949025
2.6740969874526677,42.88918518559311,0.3586162918504993,0.060236300126190113,0.3212776550689653,1.2590889546196855,8.400139805426878
2.6767016572920244,41.27586577884238,0.32136739960019434,0.04939757197044446,0.22669382919029032,1.2824442103796294,6.6520285083530695
2.913942316166193,44.27146103147425,0.4446619049001789,0.05738925046791705,0.24168467686497447,1.2517711557463986,12.543758965253867
2.7950873170149437,44.33530202443707,0.3168896324548318,0.05931133898531154,0.32580420636757956,1.2442438838715204,7.937959173011421
2.705150551796436,45.523464566222536,0.4485306150676105,0.06329687997742935,0.2483593965724526,1.2220862333725835,13.525304437939084
2.6349195493265065,40.83142457910527,0.4132528231057592,0.059881627181024404,0.2543384077570354,1.2470475319742635,10.01307819187392
2.8964117568056458,42.566549966608164,0.3726965786500379,0.06541387210342843,0.22919210500873416,1.2394462055439122,11.75736540152979
2.628613777077325,45.82944206713833,0.3941919216920008,0.06864986156950625,0.28939507966213984,1.2578674170549413,11.58376144120371
2.941956550414061,46.71697974813357,0.42764865906434346,0.055871601493688076,0.267372187258716,1.2536543174932462,12.070697730852421
2.486146723844619,43.1004539028632,0.3507001179567669,0.06788861489002926,0.25832786429885757,1.2299657081357616,9.676046478854332
2.6363376302876533,45.34014116801075,0.3867844502433968,0.06314932585339228,0.21750022919403492,1.2518991919897364,11.478205815587955
2.6759379346058405,45.06261390188396,0.38992541561341154,0.05552626541754702,0.28175876468360583,1.2689553275653949,9.294669521112036
2.978102274390289,41.76964854817905,0.40474384932202884,0.05706334727200227,0.28580384181346785,1.2801083370434039,10.081989497984285
2.5655724491254217,44.792786565845695,0.36882054941606246,0.06329154066183737,0.25372770067760336,1.2314421776469424,10.225250723882752
2.837862561924812,43.36636702129587,0.33055377323185875,0.05951689179985891,0.26780514942219036,1.2083374805688596,9.227896426890451
2.7556152863791112,43.01449852341749,0.3866308161554921,0.06275018948620245,0.31305062070634543,1.24414469919945,9.987029340573104
2.779253840985658,44.54063521717683,0.39989068652690135,0.0540742231148747,0.3178910165155099,1.2310586391114149,9.328863851289997
2.7301243067817893,43.47114997453064,0.3961763918139902,0.05518119872709233,0.31059966376052817,1.23913155644972,9.079352424758026
3.011965351634915,45.43724620132785,0.34706347953617916,0.05951791556905614,0.25073337214910674,1.2476844674595773,10.67794676368457
2.5966764584507285,42.8069860328294,0.3886131232005505,0.05501776416592597,0.255099338466104,1.2783725881423873,8.710264202252885
2.6230616634756516,42.6086406415118,0.38548719168078427,0.05929743984108947,0.23093450460578954,1.2270185082897713,10.071677589196609
2.5480353648256377,41.47359935864447,0.41876762286367164,0.05332696307756114,0.3230869109333053,1.2287605009100127,8.177119113387652
2.47400025654959,45.22780732454426,0.34368119736802505,0.061323866487801346,0.26821035084885264,1.2787650469689136,8.488356435995087
2.551649336428538,43.26448124107864,0.4057606510464487,0.06014878247728432,0.2164897794430493,1.218218132415052,10.899495444624794
2.933738325411941,41.31231436362741,0.4078135767650323,0.04998205044067999,0.2661090671402226,1.2516077796000555,9.11123908584056
2.863885343179667,46.30508386284752,0.4253905412474908,0.06460492059759376,0.2611078675247723,1.2240074593631858,13.83796514556658
2.5101808516993698,42.08540860940149,0.39125590144175254,0.05884040335637082,0.26769873645444,1.2648238624259303,8.856667947987852
2.7167518282621006,42.48267089648712,0.4040631826536516,0.06125565700130592,0.2673233933809569,1.2971658459826427,10.148727939421349
2.6576821888599813,44.39187363366283,0.3402579142588656,0.060024833641175425,0.2753412286233786,1.2303816468378463,8.926412612676184
2.71215035962795,46.21835517961915,0.37274533928895176,0.060449165360682684,0.25640145161118927,1.2618526863127655,10.468830845435757
2.7460567726410323,46.149858848982696,0.3624123957435674,0.057393472979508024,0.25503299923671385,1.2409413155047069,9.95333808476391
2.586570581108234,46.533639509739885,0.3540170693462819,0.05208633893816786,0.2583513900935629,1.2929827380909134,8.007231354719295
2.9940571029388394,43.0964914716629,0.3817060983306617,0.050863357343818194,0.29818425950316646,1.2197436067039684,9.066260568955142
2.651791446456908,43.14137079817888,0.40326117253864946,0.05981824922696358,0.21804894222656718,1.2977822209114493,10.45848289064548
2.7293244195455233,41.30048485883649,0.42437683175245783,0.061600283080097795,0.29801185188414403,1.2809245124102502,10.157537986492766
2.7330850556936865,44.80602372877196,0.4157771865372123,0.06037236905300432,0.19958959546306138,1.2679310331344704,12.205147911772528
2.5409257067502113,45.28441192350138,0.3947876576379411,0.06216941652417095,0.2311145450837622,1.232678551090583,11.07976094610381
2.4817402297579862,40.790758125140066,0.35408725865193075,0.06467311184548473,0.2814184176419037,1.2123098009907827,8.642753920696968
2.628559774096146,43.031515409252194,0.4353348148609789,0.055263112363001334,0.2791254306572056,1.2592157347906874,9.798516499866539
2.8088054439665555,45.486134943318774,0.3806830015617623,0.05260926197166545,0.30720895134508086,1.1962832190604444,9.320348930117811
2.8446221176545636,43.39871808785084,0.3694043514833687,0.06610070979796492,0.30177924382516563,1.2408523062269983,10.668903905894997
2.787115016545425,44.915145539854386,0.35123920014847654,0.051833748753182335,0.2819673690345984,1.2186832991325591,8.44605975204721
2.5105718538902377,43.419703165378635,0.4251535331730888,0.0670376399237366,0.2009519348970596,1.2003045537107524,13.008972387859158
2.93142862139853,46.12330150635661,0.3591258957183433,0.048504857917954974,0.23750393346664148,1.2240472969341323,9.228021643652344
2.834966338145975,41.57702488201759,0.3577741132195178,0.06424301161279465,0.2614075818046999,1.267181591014777,9.932066951867188
2.8959565597321997,44.633116459595406,0.35476256864779004,0.06591353714225043,0.24643406505390075,1.241557887928724,11.53860947466056
2.6776924422768844,45.87885564342513,0.3911569182830137,0.06957174746929824,0.3012886703728376,1.2769214449477495,11.506104889501664
2.933926849237566,44.92181986540503,0.3827423558334939,0.05878121130760153,0.3279720106847893,1.2746548977867453,9.832952687943177
2.4709819815095337,45.22434089921202,0.36166544117012334,0.06424295245622257,0.2708596376483141,1.2560007040320804,9.48054080920979
2.457194353432948,42.97758041811502,0.41436620786444595,0.05752689034886754,0.20984311805759348,1.2517514961293879,9.994692436196388
2.4467256024301864,43.920896815485115,0.39474286305266515,0.052047792013403545,0.27961931259297135,1.2513887962518835,7.994299018637551
2.566227723185503,43.75328279705248,0.38608086836573474,0.05049989561443198,0.2488423516909969,1.213510909185377,8.523138252359201
2.5646740010813165,40.96690580204768,0.34767477715777034,0.06370577255568258,0.3425221869101489,1.2749086679221786,7.548433944916948
2.5423037600010776,44.91151208211199,0.3848354837398,0.06306150788418224,0.25306308201914623,1.2026761203630802,10.824238212691164
2.6984785982484003,41.352972098409715,0.316366271738048,0.06934690760715204,0.23297679417395425,1.2381795864307854,9.53905543698303
2.4648881409162637,42.51486072965203,0.40198533789688673,0.06572578697377066,0.24966807330507632,1.2199327373421047,10.711222741941185
2.709994123163366,42.83567709392842,0.3567258989312779,0.057931852253326796,0.3110808995475239,1.242553814986984,8.365975453533729
2.5338999795709447,45.832589873258875,0.34113553650541434,0.05713351471225969,0.22615150532169723,1.2732908027337433,8.652620133600081
2.756405954388722,45.63909029662391,0.40070905238008153,0.06261910497937948,0.27184883777444,1.2587313157485702,11.48529633023689
2.447708890994659,43.10522748677641,0.33602962771873657,0.06959059745526747,0.2588851591663319,1.2534396362254232,9.175663020750417
2.588077081590416,43.217764931512264,0.38741994625129034,0.07328513064664716,0.23006889073969936,1.2555494741867943,12.248782323961555
2.960925376408547,42.24388191391782,0.393560573947426,0.06287298063188254,0.2539212548089318,1.2150579921603615,11.953417948148715
2.6847505017827373,42.791507103448595,0.3967853318183458,0.056555731281888275,0.28457667133869813,1.245130261792254,9.31707479358627
2.841927114028114,41.52005848765569,0.3948468535076703,0.05745173350359198,0.24600899605149787,1.2540023423781153,10.122972431215072
2.745372056425915,45.66339865775156,0.36620529031038707,0.05907624894271652,0.22944087783009354,1.2529841997829312,10.490709602053007
2.720315277269435,43.10088360454338,0.3977151858365299,0.05438196657201544,0.2879026138433515,1.2656181737790588,8.974426651372355
2.5437194818010727,42.38377857406494,0.35358062865319195,0.06476809764394072,0.31290187985985674,1.2271273072139774,8.695311796339677
2.702066518073753,41.60146021364269,0.4492314992946456,0.0563128096391481,0.2814384799502536,1.2633146725081965,10.173536569286439
2.4654685664542306,42.02177047493407,0.43881766483530693,0.0624594384561408,0.28643075470863955,1.2784703288519303,9.968710656273503
2.83469853111087,40.98301418045899,0.4352078332877215,0.05239129969442926,0.2689469741314536,1.2613678617359338,9.656312123688377
2.9919886893573175,43.3797451112395,0.34045763845183336,0.07082779776421093,0.26991401946533555,1.229193784702181,11.69243446149749
2.8752252522801696,45.07987016063397,0.3247988090873339,0.06476000638818372,0.2531733829856541,1.2673786475032849,10.10477785256585
2.474004336118464,45.7061851143523,0.4015337898541187,0.0559718398532507,0.2814692420492712,1.2529346003028878,9.166881115710108
2.5990260066176445,42.61086603194086,0.41352442302293774,0.05872628614258864,0.19645775187040862,1.2779661519353562,10.636324498154403
2.5909522823059157,41.76442559135054,0.3804843023404189,0.063706877819859,0.25832339453395836,1.2557126740622888,9.744303942717808
2.5103332910144074,43.247255443454776,0.40141611004513106,0.06423007264728098,0.27211207507577023,1.2303112566826604,10.416221156587543
2.728543093881665,40.762679037775044,0.4013648626216451,0.055475620016762255,0.2830952355395533,1.2264320448418822,9.105222331675975
2.8316891177397965,45.01520791087391,0.35734713146198027,0.05974307773030267,0.2981445515348698,1.274539807691456,9.425719737305842
2.5892941418353486,42.9305025893782,0.3784273328650115,0.05419345339666309,0.3071860062941225,1.2355866311060884,8.040029870480899
2.882717278359019,42.921611493606,0.3711053529397673,0.05906436461416853,0.24989238429247823,1.2566752971387243,10.18213495492343
2.8314534440199495,45.42064407031766,0.4069052257117985,0.055131067374851246,0.22098991714672567,1.2377596795010695,11.420803406565335
2.518096984208857,45.836369955258746,0.38797126847728874,0.06359160319147449,0.26323765946265676,1.2458959477985738,10.591688016768483
2.8106765413444026,45.591096662757636,0.33850626678290324,0.05913405893573597,0.2628457444324375,1.2315054323483925,9.657281319839985
2.9005177534463145,43.77153288635251,0.41722530198586927,0.06576896135637178,0.3066464073504258,1.260451280159387,12.053832111967562
2.5459675222158293,43.064178140648224,0.32140013227718667,0.06357931819950521,0.20603178094414934,1.210342193997864,9.244073971244253
2.701696689071427,41.51119167045938,0.39389156126918023,0.069373939838441,0.3182150695041203,1.2096890910642346,10.863905711054985
2.7349584256933688,46.03446154074726,0.3780578503301592,0.05265620869524017,0.2317674169194401,1.237005652877888,9.790394880168835
2.719588685568156,41.00400280392451,0.4190975358280696,0.061650365482472165,0.22367843656763794,1.232721875445518,11.412855440540655
2.5019535834771327,45.07768308281194,0.38577771678558226,0.06931943653751012,0.24607616745679806,1.230089831469366,11.626825835579753
2.74710990305525,45.25163629851026,0.4078200847118341,0.06568602318573803,0.25019084502455646,1.236590620376426,12.700307012719747
2.731353912934241,45.0116240905606,0.3836834464849239,0.059705448614630424,0.25668422542914854,1.2844595461085737,10.25132811322645
2.851155443957715,45.21614833499957,0.3765082732698999,0.05394663572571719,0.19684979594085353,1.2483529837691845,10.596202446153857
2.8360310082475317,43.45667584960364,0.41814879377329695,0.06745386598907108,0.2747543292507457,1.2246579593492075,12.948308364618804
2.5945191083736363,45.312704524267325,0.41535604095830847,0.05367972614020213,0.23636034224864533,1.2641642299717997,9.959331398655566
